time(ms),voltage_0,voltage_1
0.0,0.0,0.0024414062
2.08,0.0,0.0
4.16,0.0,0.0
6.2400002,0.0,0.0
8.32,0.0,0.0
10.400001,0.0,0.0
12.4800005,0.0,0.0
14.559999,0.0,0.0
16.64,0.0,0.0
18.720001,0.0,0.0
20.800001,0.0,0.0
22.88,0.0,0.78125
24.960001,0.46875,1.5039062
27.039999,0.9020996,1.817627
29.119999,1.09375,1.9335938
31.2,1.1730957,1.9946289
33.28,1.2121582,2.0117188
35.36,1.2304688,2.03125
37.440002,1.2329102,2.052002
39.52,1.25,2.0532227
41.600002,1.2512207,2.0507812
43.680004,1.2512207,2.0507812
45.76,1.2524414,2.0544434
47.84,1.2524414,2.0544434
49.920002,1.2536621,2.052002
52.000004,1.2524414,2.0715332
54.079998,1.25,2.0703125
56.159996,1.2536621,2.0544434
58.239998,1.2536621,2.052002
60.320004,1.2536621,2.0544434
62.4,1.2536621,2.0739746
64.48,1.2536621,2.0715332
66.56,1.25,2.072754
68.64001,1.2536621,2.0715332
70.72,1.25,2.072754
72.799995,1.2536621,2.0715332
74.880005,1.25,2.072754
76.96,1.2536621,2.0715332
79.04,1.25,2.072754
81.12,1.2536621,2.0715332
83.200005,1.2695312,2.0703125
85.28,1.2536621,2.0715332
87.36001,1.25,2.072754
89.44,1.2536621,2.0715332
91.52,1.25,2.072754
93.600006,1.2536621,2.0715332
95.68,1.25,2.072754
97.76,1.2695312,2.072754
99.840004,1.2512207,2.072754
101.92,1.2695312,2.0703125
104.00001,1.25,2.072754
106.079994,1.2536621,2.0715332
108.159996,1.25,2.072754
110.240005,1.2536621,2.0715332
112.31999,1.25,2.072754
114.40001,1.2536621,2.0715332
116.479996,1.2695312,2.0703125
118.560005,1.2695312,2.072754
120.64001,1.2512207,2.072754
122.71999,1.2695312,2.0703125
124.8,1.25,2.072754
126.880005,1.2695312,2.0703125
128.96,1.25,2.072754
131.04001,1.2536621,2.0715332
133.12,1.25,2.072754
135.2,1.2536621,2.0715332
137.28001,1.2695312,2.0703125
139.36,1.2695312,2.0703125
141.44,1.2695312,2.0703125
143.52,1.2536621,2.0715332
145.59999,1.25,2.072754
147.68,1.2536621,2.0715332
149.76001,1.2695312,2.0703125
151.84001,1.2695312,2.072754
153.92,1.270752,2.0703125
156.0,1.2536621,2.0715332
158.08,1.25,2.072754
160.15999,1.2536621,2.0715332
162.24,1.25,2.072754
164.32,1.2695312,2.072754
166.40001,1.270752,2.0703125
168.48,1.2695312,2.072754
170.56,1.270752,2.0703125
172.64,1.2695312,2.072754
174.72002,1.2512207,2.072754
176.8,1.2536621,2.0715332
178.88,1.25,2.072754
180.96,1.2695312,2.0703125
183.04,1.2695312,2.0703125
185.12,1.2695312,2.0703125
187.20001,1.2695312,2.0703125
189.28001,1.2536621,2.0715332
191.36,1.25,2.072754
193.44,1.2536621,2.0715332
195.52,1.2695312,2.0703125
197.59999,1.2695312,2.0703125
199.68001,1.2695312,2.0703125
201.76001,1.2695312,2.0703125
203.84,1.2695312,2.0703125
205.92,1.2695312,2.072754
208.00002,1.270752,2.0703125
210.08,1.2536621,2.0715332
212.15999,1.2695312,2.0703125
214.24,1.2536621,2.0739746
216.31999,1.270752,2.0703125
218.4,1.2695312,2.0703125
220.48001,1.2695312,2.0703125
222.56,1.2695312,2.0703125
224.63998,1.25,2.072754
226.72,1.2536621,2.0715332
228.80002,1.25,2.072754
230.88002,1.2695312,2.072754
232.95999,1.270752,2.0703125
235.04,1.2695312,2.0703125
237.12001,1.2695312,2.0703125
239.2,1.2695312,2.0703125
241.28001,1.25,2.072754
243.36002,1.2536621,2.0739746
245.43999,1.2512207,2.072754
247.51999,1.2695312,2.0703125
249.6,1.2695312,2.0703125
251.68,1.2695312,2.072754
253.76001,1.270752,2.0703125
255.84001,1.2695312,2.0703125
257.92,1.25,2.072754
260.0,1.2536621,2.0715332
262.08002,1.25,2.072754
264.16,1.2695312,2.0703125
266.24,1.2695312,2.0703125
268.32,1.2695312,2.072754
270.4,1.2512207,2.072754
272.48,1.2695312,1.5454102
274.56003,0.3918457,0.87890625
276.63998,0.06225586,0.6262207
278.72,0.0,0.46875
280.80002,0.0,0.3515625
282.88,0.0024414062,0.2746582
284.96002,0.0,0.21728516
287.04,0.0012207031,0.15625
289.12,0.0,0.119628906
291.19998,0.0036621094,0.09887695
293.28,0.0,0.080566406
295.36,0.0012207031,0.05859375
297.44,0.0,0.05859375
299.52002,0.0,0.0390625
301.6,0.0,0.0390625
303.68002,0.0,0.01953125
305.76004,0.0,0.021972656
307.84,0.0012207031,0.01953125
309.92,0.0,0.0024414062
312.0,0.0036621094,0.0012207031
314.08,0.0,0.0
316.16,0.0024414062,0.0012207031
318.24002,0.0,0.0024414062
320.31998,0.0012207031,0.0
322.4,0.0,0.0024414062
324.48,0.0012207031,0.0
326.56,0.0,0.0024414062
328.64,0.0012207031,0.0
330.72003,0.0,0.0024414062
332.80002,0.0012207031,0.0
334.88,0.0,0.0
336.96,0.0,0.0
339.03998,0.0,0.0024414062
341.12,0.0012207031,0.0
343.2,0.0,0.0
345.28,0.0,0.0
347.36002,0.0,0.0
349.44003,0.0,0.0
351.52,0.0,0.0
353.6,0.0,0.0
355.68002,0.0,0.0
357.76,0.0,0.0
359.84003,0.0,0.0
361.92,0.0,0.0
364.0,0.0,0.0
366.08,0.0,0.0
368.16,0.0,0.0
370.24,0.0,0.0
372.32,0.0,0.0
374.40002,0.0,0.0
376.48,0.0,0.0
378.56003,0.0,0.0
380.64,0.0,0.0
382.72,0.0,0.0
384.80002,0.0,0.0
386.88,0.0,0.0
388.96,0.0,0.0
391.04,0.0,0.0
393.12003,0.0,0.0
395.19998,0.0,0.0
397.28,0.0,0.0
399.36002,0.0,0.0
401.44,0.0,0.0
403.52002,0.0,0.0
405.59998,0.0,0.0
407.68,0.0,0.0
409.76,0.0,0.0
411.84,0.0,0.0
413.92,0.0,0.0
416.00003,0.0,0.0
418.08,0.0,0.0
420.16,0.0,0.0
422.24002,0.0,0.0
424.31998,0.0,0.0
426.4,0.0,0.0
428.48,0.0,0.0
430.56003,0.0,0.0
432.63998,0.0,0.0
434.72,0.0,0.0
436.8,0.0,0.0
438.88,0.0,0.0
440.96002,0.0,0.0
443.03998,0.0,0.0
445.12,0.0,0.0
447.2,0.0,0.0
449.27997,0.0,0.0
451.36,0.0,0.0
453.44,0.0,0.0
455.52002,0.0,0.0
457.60004,0.0,0.0
459.68,0.0,0.0
461.76004,0.0,0.0
463.84,0.0,0.0
465.91998,0.0,0.0
468.00003,0.0,0.0
470.08,0.0,0.0
472.16,0.0,0.0
474.24002,0.0,0.0
476.32004,0.0,0.0
478.4,0.0,0.0
480.48,0.0,0.0
482.56003,0.0,0.0
484.63998,0.0,0.0
486.72003,0.0,0.0
488.8,0.0,0.0
490.87997,0.0,0.0
492.96002,0.0,0.0
495.03998,0.0,0.0
497.12,0.0,0.0
499.2,0.0,0.0
501.28003,0.0,0.0
503.36,0.0,0.0
505.44003,0.0,0.0
507.52002,0.0,0.0
509.59998,0.0,0.0
511.68002,0.0,0.0
513.76,0.0,0.0
515.84,0.0,0.0
517.92004,0.0,0.0
520.0,0.0,0.0
522.08,0.0,0.25634766
524.16003,0.17944336,1.3098145
526.24,0.7824707,1.7211914
528.32,1.0388184,1.8981934
530.4,1.1523438,1.9726562
532.48,1.1938477,2.0129395
534.56,1.2145996,2.034912
536.64,1.2316895,2.03125
538.72,1.2341309,2.0544434
540.8,1.2512207,2.0507812
542.88,1.25,2.0507812
544.96,1.2524414,2.0544434
547.04,1.2512207,2.0532227
549.12006,1.2536621,2.052002
551.2,1.2524414,2.0544434
553.27997,1.2536621,2.052002
555.36005,1.2524414,2.0544434
557.44,1.2536621,2.0544434
559.52,1.2536621,2.0544434
561.60004,1.2536621,2.0544434
563.68005,1.2524414,2.0715332
565.76,1.25,2.072754
567.84,1.2536621,2.0715332
569.92004,1.25,2.072754
572.0,1.2695312,2.0703125
574.08,1.25,2.072754
576.16,1.2536621,2.0715332
578.24,1.25,2.072754
580.32,1.2536621,2.0715332
582.39996,1.25,2.072754
584.48,1.2536621,2.0739746
586.56,1.270752,2.0703125
588.64,1.2695312,2.0703125
590.72,1.25,2.072754
592.80005,1.2536621,2.0715332
594.88,1.25,2.072754
596.95996,1.2536621,2.0715332
599.04004,1.2695312,2.0703125
601.12,1.2536621,2.0715332
603.2,1.2695312,2.0703125
605.28,1.2695312,2.072754
607.36005,1.2512207,2.072754
609.44,1.2695312,2.0703125
611.5201,1.25,2.072754
613.60004,1.2536621,2.0715332
615.68,1.25,2.072754
617.76,1.2695312,2.072754
619.84,1.270752,2.0703125
621.92004,1.25,2.0703125
